longitude,latitude,fid,e_vel,n_vel,e_err,n_err,station,ref
102.836,23.224,"5135",7.5,-4.3,0.6,0.6,H166_GPS,wang_shen_2020
102.401,22.996,"5136",6.2,-4.8,0.4,0.3,H167_GPS,wang_shen_2020
101.058,23.074,"5137",1.4,-7.4,0.9,0.7,H168_GPS,wang_shen_2020
103.694,22.982,"5138",6.5,-2.9,0.5,0.5,H170_GPS,wang_shen_2020
103.222,22.771,"5139",7.2,-1.9,0.5,0.4,H173_GPS,wang_shen_2020
101.35,21.888,"5140",4.4,-4.2,0.7,0.6,H176_GPS,wang_shen_2020
100.786,22.013,"5141",4.6,-3.5,0.7,0.6,H177_GPS,wang_shen_2020
100.109,22.222,"5142",1.3,-4,0.5,0.4,H178_GPS,wang_shen_2020
100.671,21.588,"5143",3.6,-2,0.6,0.5,H181_GPS,wang_shen_2020
99.667,30.294,"5144",17.2,-8.4,0.5,0.5,H184_GPS,wang_shen_2020
98.599,29.671,"5145",16.3,-7.2,0.4,0.3,H186_GPS,wang_shen_2020
98.687,29.244,"5146",14.9,-8.1,0.3,0.3,H187_GPS,wang_shen_2020
99.254,28.844,"5147",12.3,-10.8,0.6,0.5,H188_GPS,wang_shen_2020
99.745,29.0,"5148",13.8,-12,0.3,0.3,H189_GPS,wang_shen_2020
99.757,28.32,"5149",10.9,-12.6,0.3,0.2,H190_GPS,wang_shen_2020
98.914,28.442,"5150",11.9,-10,0.3,0.2,H191_GPS,wang_shen_2020
99.027,27.611,"5151",7.2,-10.4,0.3,0.3,H193_GPS,wang_shen_2020
98.668,27.759,"5152",8.6,-9.2,0.2,0.3,H194_GPS,wang_shen_2020
99.645,27.313,"5153",6.1,-12.8,0.2,0.2,H195_GPS,wang_shen_2020
99.293,27.18,"5154",5.6,-11,0.3,0.3,H196_GPS,wang_shen_2020
98.878,26.909,"5155",3.8,-9.2,0.3,0.3,H197_GPS,wang_shen_2020
99.933,26.45,"5156",3.3,-12.5,0.2,0.2,H198_GPS,wang_shen_2020
98.923,26.548,"5157",2.1,-9.7,0.2,0.2,H200_GPS,wang_shen_2020
99.987,26.144,"5158",2.8,-12.5,0.3,0.3,H201_GPS,wang_shen_2020
98.815,25.987,"5159",1.9,-7.9,0.5,0.5,H203_GPS,wang_shen_2020
99.924,25.716,"5160",0.9,-11,0.2,0.2,H204_GPS,wang_shen_2020
99.11,25.652,"5161",-1,-10.3,0.2,0.2,H206_GPS,wang_shen_2020
99.148,25.07,"5162",-0.7,-9.4,0.3,0.2,H207_GPS,wang_shen_2020
99.906,24.628,"5163",1.8,-8.5,0.4,0.3,H209_GPS,wang_shen_2020
99.643,24.838,"5164",1.3,-9,0.3,0.3,H210_GPS,wang_shen_2020
98.303,24.808,"5165",-2.9,-4.3,0.5,0.5,H212_GPS,wang_shen_2020
97.943,24.712,"5166",-4.4,-3.7,0.5,0.5,H213_GPS,wang_shen_2020
99.618,24.241,"5167",0.2,-6.8,0.4,0.3,H214_GPS,wang_shen_2020
99.249,24.002,"5168",-0.7,-5.7,0.4,0.4,H215_GPS,wang_shen_2020
98.84,23.801,"5169",-1.1,-4.6,0.4,0.4,H216_GPS,wang_shen_2020
98.287,24.256,"5170",-3.2,-3.4,0.4,0.4,H217_GPS,wang_shen_2020
99.827,23.47,"5171",-0.4,-7.8,0.6,0.4,H219_GPS,wang_shen_2020
99.404,23.536,"5172",-1,-4.9,0.6,0.4,H220_GPS,wang_shen_2020
99.17,23.62,"5173",-1.7,-4.3,0.8,0.7,H221_GPS,wang_shen_2020
99.834,23.045,"5174",1.5,-7.6,1.1,0.9,H222_GPS,wang_shen_2020
99.26,23.135,"5175",-0.7,-4.2,0.5,0.4,H223_GPS,wang_shen_2020
99.812,22.712,"5176",0.9,-4.2,0.5,0.4,H224_GPS,wang_shen_2020
99.454,22.738,"5177",1,-5.9,0.7,0.5,H225_GPS,wang_shen_2020
99.592,22.312,"5178",0.7,-4,0.6,0.4,H227_GPS,wang_shen_2020
104.609,34.348,"5179",8.7,-0.9,0.4,0.4,H302_GPS,wang_shen_2020
103.902,34.23,"5180",10.5,0,0.4,0.4,H303_GPS,wang_shen_2020
104.935,34.009,"5181",8,-1.1,0.4,0.4,H304_GPS,wang_shen_2020
105.108,33.478,"5182",7.9,-1.8,0.4,0.4,H305_GPS,wang_shen_2020
97.557,24.751,"5183",-6.4,-2,1.3,1.1,H306_GPS,wang_shen_2020
97.928,25.151,"5184",-4.1,-3.2,0.8,0.7,H308_GPS,wang_shen_2020
98.197,25.454,"5185",-3,-4.8,1,0.9,H309_GPS,wang_shen_2020
98.808,31.208,"5186",22,-2,0.5,0.5,H311_GPS,wang_shen_2020
98.846,24.884,"5187",-1.9,-6.6,0.7,0.6,H312_GPS,wang_shen_2020
98.851,25.195,"5188",-3.1,-9.1,0.6,0.5,H313_GPS,wang_shen_2020
98.873,27.297,"5189",5.8,-9.7,0.5,0.4,H314_GPS,wang_shen_2020
98.91,23.487,"5190",-2.5,-4.3,0.7,0.6,H315_GPS,wang_shen_2020
99.0,29.715,"5191",14.7,-7.7,0.5,0.5,H316_GPS,wang_shen_2020
99.048,24.267,"5192",-1.4,-5.5,0.5,0.4,H317_GPS,wang_shen_2020
99.339,28.218,"5193",11.1,-10.6,0.7,0.6,H318_GPS,wang_shen_2020
99.433,27.764,"5194",9.3,-11.2,0.4,0.4,H319_GPS,wang_shen_2020
99.593,23.741,"5195",-0.6,-6.2,0.6,0.5,H320_GPS,wang_shen_2020
99.578,31.038,"5196",18.7,-5.7,0.6,0.6,H321_GPS,wang_shen_2020
99.789,26.017,"5197",1.6,-12.1,0.5,0.4,H323_GPS,wang_shen_2020
99.862,26.807,"5198",3.4,-13.5,0.5,0.5,H324_GPS,wang_shen_2020
99.998,26.759,"5199",4.4,-13.7,0.5,0.5,H325_GPS,wang_shen_2020
100.046,21.702,"5200",1.4,-3.2,0.9,0.6,H326_GPS,wang_shen_2020
100.046,27.511,"5201",7,-13.6,0.5,0.4,H327_GPS,wang_shen_2020
100.177,26.268,"5202",5.5,-11.2,0.5,0.4,H328_GPS,wang_shen_2020
100.323,30.465,"5203",15.3,-8.3,0.7,0.7,H329_GPS,wang_shen_2020
100.343,28.559,"5204",12,-12.5,0.5,0.5,H330_GPS,wang_shen_2020
100.346,22.656,"5205",2.8,-8.1,0.6,0.5,H331_GPS,wang_shen_2020
100.455,26.999,"5206",6.6,-12.2,0.5,0.4,H333_GPS,wang_shen_2020
100.68,26.448,"5207",5.8,-11.9,0.5,0.4,H334_GPS,wang_shen_2020
100.729,24.643,"5208",1.7,-9.2,0.8,0.7,H335_GPS,wang_shen_2020
100.831,25.4,"5209",2.5,-9.9,0.4,0.4,H336_GPS,wang_shen_2020
100.923,28.126,"5210",10.8,-13.8,0.5,0.4,H337_GPS,wang_shen_2020
100.952,22.775,"5211",2.5,-6.2,0.8,0.7,H339_GPS,wang_shen_2020
100.936,26.142,"5212",5.8,-10.5,0.4,0.4,H340_GPS,wang_shen_2020
100.946,23.405,"5213",1.4,-8.7,0.8,0.7,H341_GPS,wang_shen_2020
101.0,27.623,"5214",9.2,-14.1,0.5,0.5,H342_GPS,wang_shen_2020
101.065,30.572,"5215",17.8,-9.3,0.5,0.5,H343_GPS,wang_shen_2020
101.354,22.707,"5216",3.2,-6.5,0.4,0.4,H344_GPS,wang_shen_2020
101.388,27.047,"5217",9.2,-11.8,0.5,0.5,H346_GPS,wang_shen_2020
101.5,29.334,"5218",11.7,-12.1,0.4,0.4,H347_GPS,wang_shen_2020
101.455,27.668,"5219",11.3,-11.5,0.6,0.5,H349_GPS,wang_shen_2020
101.558,22.372,"5220",4.9,-5.5,0.4,0.4,H350_GPS,wang_shen_2020
101.568,25.349,"5221",5.9,-10.1,0.4,0.3,H351_GPS,wang_shen_2020
101.663,24.428,"5222",1.9,-10.3,0.4,0.4,H352_GPS,wang_shen_2020
102.191,24.391,"5223",2.6,-10.5,0.4,0.4,H353_GPS,wang_shen_2020
101.674,22.965,"5224",2.9,-8.3,0.8,0.6,H354_GPS,wang_shen_2020
101.878,24.978,"5225",3.2,-11.3,0.4,0.4,H356_GPS,wang_shen_2020
101.865,28.23,"5226",10.5,-12,0.6,0.6,H357_GPS,wang_shen_2020
101.953,28.632,"5227",11.6,-10.9,0.4,0.4,H358_GPS,wang_shen_2020
102.151,27.759,"5228",10.7,-11.3,0.5,0.4,H359_GPS,wang_shen_2020
102.112,25.016,"5229",4.1,-11.5,0.7,0.6,H360_GPS,wang_shen_2020
102.186,30.101,"5230",9.1,-3.2,0.8,0.8,H361_GPS,wang_shen_2020
102.2,25.618,"5231",6.2,-11.6,0.4,0.4,H362_GPS,wang_shen_2020
102.228,29.449,"5232",10.7,-6.1,0.4,0.4,H363_GPS,wang_shen_2020
102.225,23.948,"5233",2.8,-7.9,0.4,0.4,H364_GPS,wang_shen_2020
102.339,29.135,"5234",10.7,-6.6,0.7,0.7,H366_GPS,wang_shen_2020
102.415,27.873,"5235",9.1,-9.3,0.8,0.7,H367_GPS,wang_shen_2020
102.39,29.941,"5236",9.1,-4.3,0.7,0.6,H368_GPS,wang_shen_2020
102.416,27.629,"5237",10.2,-9.2,0.6,0.6,H369_GPS,wang_shen_2020
102.458,23.366,"5238",5.6,-5.1,0.4,0.4,H370_GPS,wang_shen_2020
102.463,24.939,"5239",3.9,-10.7,0.4,0.4,H371_GPS,wang_shen_2020
102.578,30.05,"5240",7.4,-3.8,0.7,0.7,H372_GPS,wang_shen_2020
102.559,27.883,"5241",9.3,-7.6,0.5,0.5,H373_GPS,wang_shen_2020
102.569,24.677,"5242",3.9,-10.7,0.4,0.4,H374_GPS,wang_shen_2020
102.615,28.626,"5243",9.5,-6.1,0.4,0.4,H375_GPS,wang_shen_2020
102.71,27.949,"5244",9.7,-7.4,0.4,0.3,H376_GPS,wang_shen_2020
102.755,30.044,"5245",8.1,-3.3,0.7,0.7,H377_GPS,wang_shen_2020
102.655,28.46,"5246",9.5,-6,0.4,0.4,H378_GPS,wang_shen_2020
102.814,24.976,"5247",5.4,-10.3,0.6,0.5,H379_GPS,wang_shen_2020
102.829,24.468,"5248",4.3,-8.2,0.5,0.5,H380_GPS,wang_shen_2020
102.829,23.916,"5249",4.4,-5.5,0.4,0.4,H381_GPS,wang_shen_2020
102.86,23.569,"5250",3.8,-5.1,0.4,0.4,H382_GPS,wang_shen_2020
102.98,24.152,"5251",7.6,-4.7,0.7,0.6,H385_GPS,wang_shen_2020
103.016,28.121,"5252",8.2,-5.4,0.4,0.4,H386_GPS,wang_shen_2020
103.036,26.642,"5253",8.1,-6.8,0.6,0.5,H387_GPS,wang_shen_2020
103.036,25.353,"5254",6.6,-8.9,0.5,0.5,H388_GPS,wang_shen_2020
103.035,24.936,"5255",4.7,-7,0.7,0.6,H389_GPS,wang_shen_2020
103.143,24.896,"5256",5.8,-5.9,0.6,0.6,H390_GPS,wang_shen_2020
103.215,30.146,"5257",8,-1.4,0.9,0.9,H391_GPS,wang_shen_2020
103.287,24.869,"5258",6.6,-4.2,0.4,0.4,H393_GPS,wang_shen_2020
103.435,28.096,"5259",5.3,-3.7,0.4,0.4,H394_GPS,wang_shen_2020
103.351,29.924,"5260",7.6,-2.5,1.2,1.1,H395_GPS,wang_shen_2020
103.37,26.875,"5261",7.9,-4.1,0.5,0.5,H396_GPS,wang_shen_2020
103.389,24.557,"5262",6.9,-4,0.5,0.4,H397_GPS,wang_shen_2020
103.444,25.889,"5263",6.8,-4.4,0.4,0.4,H398_GPS,wang_shen_2020
103.493,24.876,"5264",6.8,-3.7,0.4,0.4,H399_GPS,wang_shen_2020
103.821,29.373,"5265",7,-2.1,0.5,0.5,H400_GPS,wang_shen_2020
103.97,28.155,"5266",7.4,-2.4,0.5,0.4,H401_GPS,wang_shen_2020
104.092,30.43,"5267",5.9,-2.1,0.6,0.6,H402_GPS,wang_shen_2020
89.968,38.391,"5268",7,7.5,1.4,1.3,HAPI_GPS,wang_shen_2020
90.907,38.285,"5269",6.8,6.7,1.3,1,HATU_GPS,wang_shen_2020
103.896,28.955,"5270",6.3,-2.4,0.4,0.4,HB04_GPS,wang_shen_2020
101.611,24.708,"5271",2.4,-10.1,0.5,0.5,HB05_GPS,wang_shen_2020
102.825,24.109,"5272",4.4,-6.3,0.8,0.7,HB06_GPS,wang_shen_2020
102.501,23.704,"5273",4.2,-7.3,1.3,1.1,HB07_GPS,wang_shen_2020
101.368,23.291,"5274",1.7,-9,0.5,0.4,HB08_GPS,wang_shen_2020
103.128,23.141,"5275",6.4,-3.2,0.4,0.4,HB10_GPS,wang_shen_2020
103.966,22.532,"5276",6,-2.9,0.5,0.4,HB11_GPS,wang_shen_2020
101.857,22.586,"5277",2.7,-5.7,0.9,0.8,HB12_GPS,wang_shen_2020
100.43,21.984,"5278",1.9,-5.2,0.6,0.5,HB14_GPS,wang_shen_2020
99.7,31.694,"5279",20.4,-3.2,0.4,0.4,HB16_GPS,wang_shen_2020
99.537,30.284,"5280",17.1,-7.7,0.4,0.4,HB17_GPS,wang_shen_2020
87.327,27.049,"5281",11.3,35.4,0.5,0.4,HILE_GPS,wang_shen_2020
99.436,26.468,"5282",1.8,-10.8,1,0.9,HN01_GPS,wang_shen_2020
104.585,30.317,"5283",6.1,-1.7,0.4,0.4,HN02_GPS,wang_shen_2020
103.679,25.09,"5284",6.2,-3.4,0.4,0.4,HN06_GPS,wang_shen_2020
103.802,25.633,"5285",6.8,-3.5,0.4,0.3,HN08_GPS,wang_shen_2020
112.793,39.474,"5286",5,-2.7,0.6,0.5,HX76_GPS,wang_shen_2020
94.672,43.242,"5287",4.1,3.1,0.4,0.4,I001_GPS,wang_shen_2020
92.997,43.602,"5288",4.9,4.4,0.4,0.5,I002_GPS,wang_shen_2020
91.474,43.485,"5289",4,5.4,0.6,0.6,I003_GPS,wang_shen_2020
90.273,43.833,"5290",3.5,5.4,0.2,0.2,I004_GPS,wang_shen_2020
86.405,48.052,"5291",1.1,4.5,0.3,0.3,I008_GPS,wang_shen_2020
86.883,47.708,"5292",2.3,4.2,0.5,0.5,I009_GPS,wang_shen_2020
89.794,47.201,"5293",1.8,4.5,0.4,0.5,I010_GPS,wang_shen_2020
89.511,46.994,"5294",1.6,5.7,0.6,0.7,I011_GPS,wang_shen_2020
87.515,47.134,"5295",2,4.7,0.4,0.4,I012_GPS,wang_shen_2020
86.609,47.097,"5296",2.4,4.4,0.5,0.7,I013_GPS,wang_shen_2020
85.87,47.436,"5297",2.2,3.8,0.5,0.5,I014_GPS,wang_shen_2020
90.343,46.683,"5298",2.3,3.9,0.4,0.4,I015_GPS,wang_shen_2020
85.706,46.791,"5299",2.9,3.2,0.7,0.8,I016_GPS,wang_shen_2020
90.154,46.059,"5300",3.1,4.9,0.5,0.5,I017_GPS,wang_shen_2020
89.005,44.922,"5301",2.3,4.6,0.6,0.7,I019_GPS,wang_shen_2020
89.619,43.996,"5302",3.9,5.2,0.4,0.4,I020_GPS,wang_shen_2020
87.939,44.152,"5303",2.7,6.1,0.5,0.6,I021_GPS,wang_shen_2020
86.223,44.294,"5304",3.7,7.2,0.2,0.2,I023_GPS,wang_shen_2020
88.318,43.353,"5305",4,6.9,0.2,0.2,I025_GPS,wang_shen_2020
87.171,43.265,"5306",3.6,7.8,0.2,0.2,I026_GPS,wang_shen_2020
88.63,42.816,"5307",4.2,7.1,0.2,0.3,I027_GPS,wang_shen_2020
86.363,42.35,"5308",4.5,8,0.5,0.5,I028_GPS,wang_shen_2020
87.279,42.248,"5309",4.4,7.5,0.4,0.5,I029_GPS,wang_shen_2020
85.518,41.908,"5310",3.9,8.6,0.4,0.4,I030_GPS,wang_shen_2020
87.194,40.835,"5311",3.1,9.1,0.3,0.4,I032_GPS,wang_shen_2020
88.251,40.267,"5312",2.1,8.4,0.4,0.5,I033_GPS,wang_shen_2020
86.977,38.508,"5313",1.7,9.5,0.4,0.4,I035_GPS,wang_shen_2020
83.594,45.937,"5314",2.5,2.9,0.4,0.5,I038_GPS,wang_shen_2020
84.852,45.63,"5315",2.7,5.3,0.3,0.3,I039_GPS,wang_shen_2020
81.032,44.968,"5316",1.1,3.9,0.2,0.2,I040_GPS,wang_shen_2020
82.128,44.9,"5317",1.9,5.3,0.2,0.2,I041_GPS,wang_shen_2020
82.928,44.623,"5318",2.1,6.1,0.2,0.3,I042_GPS,wang_shen_2020
83.911,44.472,"5319",3.2,6,0.2,0.2,I043_GPS,wang_shen_2020
84.867,44.352,"5320",3.5,6.9,0.3,0.3,I044_GPS,wang_shen_2020
84.334,43.652,"5321",3.3,6.2,0.3,0.4,I045_GPS,wang_shen_2020
82.512,43.788,"5322",2.2,7.3,0.3,0.3,I046_GPS,wang_shen_2020
81.385,43.935,"5323",2,5.8,0.3,0.4,I047_GPS,wang_shen_2020
80.859,44.065,"5324",2.1,5.5,0.5,0.5,I048_GPS,wang_shen_2020
82.225,43.471,"5325",3,7,0.2,0.2,I050_GPS,wang_shen_2020
84.541,43.269,"5326",2.9,7.7,0.2,0.2,I051_GPS,wang_shen_2020
81.125,43.142,"5327",2.7,7,0.4,0.4,I052_GPS,wang_shen_2020
84.157,43.029,"5328",3.4,7.3,0.6,0.6,I053_GPS,wang_shen_2020
83.129,42.136,"5329",4.5,8.2,0.3,0.4,I054_GPS,wang_shen_2020
81.803,41.815,"5330",4.1,8.2,0.3,0.3,I055_GPS,wang_shen_2020
84.245,41.78,"5331",3.3,12.5,0.4,0.4,I056_GPS,wang_shen_2020
82.346,41.485,"5332",3.4,13.3,0.3,0.4,I058_GPS,wang_shen_2020
81.345,41.601,"5333",5.3,8.5,0.5,0.5,I059_GPS,wang_shen_2020
82.785,41.216,"5334",3.1,13.3,0.4,0.4,I060_GPS,wang_shen_2020
80.239,41.143,"5335",3.3,15.4,0.5,0.5,I061_GPS,wang_shen_2020
80.392,40.643,"5336",2.5,14.6,0.4,0.4,I062_GPS,wang_shen_2020
84.337,40.217,"5337",2.1,10.1,0.5,0.5,I063_GPS,wang_shen_2020
83.61,39.015,"5338",1.1,12.3,0.2,0.2,I064_GPS,wang_shen_2020
83.159,38.257,"5339",-0.8,13.9,0.4,0.4,I065_GPS,wang_shen_2020
83.811,37.594,"5340",-1.1,12.6,0.2,0.2,I066_GPS,wang_shen_2020
82.696,37.046,"5341",-1.5,13.7,0.3,0.3,I067_GPS,wang_shen_2020
81.664,36.84,"5342",-2.4,14.4,0.2,0.2,I068_GPS,wang_shen_2020
82.993,36.739,"5343",-1.7,13.9,0.2,0.2,I069_GPS,wang_shen_2020
81.478,36.455,"5344",-2.6,15.6,0.3,0.3,I070_GPS,wang_shen_2020
78.451,40.942,"5345",2.4,15.3,0.2,0.2,I072_GPS,wang_shen_2020
79.035,40.503,"5346",2.1,14.8,0.2,0.2,I073_GPS,wang_shen_2020
76.889,40.204,"5347",1.8,13.8,0.2,0.2,I074_GPS,wang_shen_2020
78.037,39.714,"5348",0.6,17.6,0.2,0.2,I075_GPS,wang_shen_2020
78.54,39.776,"5349",1.3,17.6,0.3,0.4,I076_GPS,wang_shen_2020
76.512,39.806,"5350",1.8,14.7,0.4,0.4,I077_GPS,wang_shen_2020
75.25,39.718,"5351",0.2,12.7,0.2,0.2,I078_GPS,wang_shen_2020
76.734,39.497,"5352",1.1,17.9,0.2,0.2,I079_GPS,wang_shen_2020
75.899,39.196,"5353",2,19.9,0.3,0.3,I081_GPS,wang_shen_2020
77.624,38.904,"5354",0.1,18.4,0.4,0.4,I082_GPS,wang_shen_2020
76.174,38.935,"5355",0.8,20.2,0.2,0.2,I083_GPS,wang_shen_2020
77.277,38.174,"5356",-1.8,20.6,0.3,0.3,I084_GPS,wang_shen_2020
78.246,37.559,"5357",-1.7,19.3,0.2,0.2,I086_GPS,wang_shen_2020
79.964,37.098,"5358",-1.7,16.6,0.3,0.3,I087_GPS,wang_shen_2020
75.447,36.851,"5359",-3.1,21.3,0.2,0.2,I088_GPS,wang_shen_2020
74.336,39.842,"5360",0.2,13.9,0.3,0.3,I089_GPS,wang_shen_2020
74.951,38.662,"5361",-4.3,20.3,0.2,0.2,I090_GPS,wang_shen_2020
86.809,48.694,"5362",0.3,2.6,0.5,0.5,I301_GPS,wang_shen_2020
87.457,48.575,"5363",1.2,3.5,0.5,0.6,I302_GPS,wang_shen_2020
85.645,48.213,"5364",0.9,2.1,0.4,0.4,I303_GPS,wang_shen_2020
86.618,48.283,"5365",1,2.8,0.6,0.7,I304_GPS,wang_shen_2020
87.165,48.111,"5366",1.3,3.5,0.4,0.5,I305_GPS,wang_shen_2020
88.166,47.776,"5367",1.7,4.8,0.4,0.5,I306_GPS,wang_shen_2020
87.521,47.743,"5368",1.2,4.1,0.5,0.5,I307_GPS,wang_shen_2020
87.787,47.746,"5369",1.6,4.2,0.4,0.4,I308_GPS,wang_shen_2020
88.65,47.553,"5370",2.1,4.1,0.6,0.7,I309_GPS,wang_shen_2020
89.65,47.347,"5371",1.5,4.4,0.4,0.5,I310_GPS,wang_shen_2020
87.887,47.409,"5372",1.5,4.8,0.4,0.5,I311_GPS,wang_shen_2020
88.847,47.087,"5373",1.7,4.8,0.4,0.5,I312_GPS,wang_shen_2020
84.31,46.9,"5374",2.1,2.3,0.5,0.5,I313_GPS,wang_shen_2020
83.612,46.56,"5375",1.7,2.5,0.4,0.4,I314_GPS,wang_shen_2020
84.967,46.537,"5376",3,3,0.5,0.5,I315_GPS,wang_shen_2020
86.081,46.483,"5377",3.1,4.3,0.4,0.5,I316_GPS,wang_shen_2020
89.693,46.433,"5378",3,5,0.4,0.4,I317_GPS,wang_shen_2020
87.934,46.509,"5379",2.3,4.8,0.4,0.5,I318_GPS,wang_shen_2020
90.433,46.29,"5380",3.6,4.1,0.4,0.5,I319_GPS,wang_shen_2020
86.373,46.276,"5381",3.2,4.6,0.5,0.5,I320_GPS,wang_shen_2020
90.825,46.17,"5382",3.6,4.1,0.4,0.4,I321_GPS,wang_shen_2020
89.517,46.086,"5383",2.8,5.3,0.4,0.4,I322_GPS,wang_shen_2020
86.301,45.445,"5384",3.2,4.2,0.5,0.5,I323_GPS,wang_shen_2020
90.145,45.919,"5385",2.9,5.5,0.4,0.5,I324_GPS,wang_shen_2020
87.819,45.671,"5386",3.4,4.5,0.5,0.5,I325_GPS,wang_shen_2020
83.848,45.517,"5387",3.5,4.1,0.7,0.8,I326_GPS,wang_shen_2020
90.215,45.559,"5388",3,5.1,0.4,0.4,I327_GPS,wang_shen_2020
89.43,45.393,"5389",2.9,5.7,0.4,0.4,I328_GPS,wang_shen_2020
90.511,44.481,"5390",4.6,5.6,0.4,0.4,I329_GPS,wang_shen_2020
81.649,45.181,"5391",2.1,3.9,0.5,0.5,I330_GPS,wang_shen_2020
82.62,45.201,"5392",2.1,3.2,0.7,0.7,I331_GPS,wang_shen_2020
85.23,45.064,"5393",4.3,3.9,0.4,0.5,I332_GPS,wang_shen_2020
86.148,44.966,"5394",3.4,4.2,0.5,0.5,I333_GPS,wang_shen_2020
91.172,43.756,"5395",4.4,5.8,0.4,0.4,I334_GPS,wang_shen_2020
90.096,45.074,"5396",3.2,5.1,0.4,0.4,I335_GPS,wang_shen_2020
89.986,44.617,"5397",3.2,5.5,0.4,0.4,I336_GPS,wang_shen_2020
81.712,44.662,"5398",2.5,4.8,0.4,0.5,I337_GPS,wang_shen_2020
87.431,44.61,"5399",3,5.8,0.6,0.7,I339_GPS,wang_shen_2020
81.326,44.523,"5400",2.3,4.8,0.5,0.5,I340_GPS,wang_shen_2020
85.402,44.248,"5401",4.1,5.7,0.4,0.5,I341_GPS,wang_shen_2020
88.748,44.204,"5402",2.9,6.7,0.4,0.4,I342_GPS,wang_shen_2020
80.439,44.17,"5403",1.6,4.2,0.4,0.5,I343_GPS,wang_shen_2020
92.231,44.181,"5404",4.9,5.1,0.3,0.4,I344_GPS,wang_shen_2020
84.788,44.168,"5405",3.5,5.9,0.4,0.5,I345_GPS,wang_shen_2020
82.783,44.26,"5406",2.5,6.1,0.6,0.7,I346_GPS,wang_shen_2020
94.108,43.986,"5407",4.7,5.9,0.4,0.5,I347_GPS,wang_shen_2020
85.597,43.95,"5408",4,7.1,0.4,0.4,I348_GPS,wang_shen_2020
84.394,44.216,"5409",3,5.4,0.5,0.5,I349_GPS,wang_shen_2020
86.481,43.901,"5410",4.5,7.1,0.4,0.4,I350_GPS,wang_shen_2020
89.05,43.858,"5411",3.4,5.3,0.4,0.5,I351_GPS,wang_shen_2020
94.923,43.788,"5412",4.1,3.3,0.4,0.5,I352_GPS,wang_shen_2020
81.742,43.65,"5413",3.1,6.7,0.4,0.5,I354_GPS,wang_shen_2020
86.966,43.512,"5414",4.2,7,0.4,0.4,I355_GPS,wang_shen_2020
81.124,43.49,"5415",2.6,6.7,0.3,0.4,I356_GPS,wang_shen_2020
89.861,43.603,"5416",4.4,6.3,0.3,0.4,I357_GPS,wang_shen_2020
87.957,43.515,"5417",4.2,5.8,0.5,0.5,I358_GPS,wang_shen_2020
87.409,43.506,"5418",4.4,6.4,0.4,0.4,I359_GPS,wang_shen_2020
93.999,43.423,"5419",4.6,3.5,0.4,0.4,I360_GPS,wang_shen_2020
86.058,43.034,"5420",4.5,7.3,0.4,0.5,I361_GPS,wang_shen_2020
84.076,43.318,"5421",3.1,7.6,0.4,0.4,I362_GPS,wang_shen_2020
82.845,43.255,"5422",2.8,7.9,0.5,0.5,I363_GPS,wang_shen_2020
89.31,43.209,"5423",3.9,6.1,0.4,0.4,I364_GPS,wang_shen_2020
81.891,43.155,"5424",3.4,7,0.4,0.4,I365_GPS,wang_shen_2020
92.364,43.257,"5425",5.2,5.4,0.4,0.4,I366_GPS,wang_shen_2020
88.512,43.121,"5426",4.3,5.7,0.4,0.4,I367_GPS,wang_shen_2020
85.5,43.113,"5427",4.3,7.2,0.4,0.4,I368_GPS,wang_shen_2020
83.473,43.521,"5428",2.3,6.6,0.4,0.4,I369_GPS,wang_shen_2020
89.645,42.824,"5429",4,6.5,0.4,0.4,I370_GPS,wang_shen_2020
87.854,42.817,"5430",4.2,6.8,0.4,0.4,I371_GPS,wang_shen_2020
80.74,42.728,"5431",3,7.8,0.3,0.4,I372_GPS,wang_shen_2020
84.426,42.775,"5432",4.2,8.8,0.4,0.4,I373_GPS,wang_shen_2020
86.26,42.641,"5433",4.7,7.7,0.4,0.4,I374_GPS,wang_shen_2020
81.911,43.027,"5434",3.6,7.1,0.4,0.4,I375_GPS,wang_shen_2020
83.686,42.692,"5435",4.1,8.5,0.3,0.3,I376_GPS,wang_shen_2020
80.347,42.692,"5436",3.3,7.7,0.4,0.4,I377_GPS,wang_shen_2020
84.425,42.055,"5437",4.2,8.4,0.5,0.5,I378_GPS,wang_shen_2020
88.2,42.249,"5438",3.7,7,0.4,0.4,I379_GPS,wang_shen_2020
86.605,42.049,"5439",4.7,8.6,0.4,0.4,I380_GPS,wang_shen_2020
81.606,42.056,"5440",4.2,7.6,0.4,0.4,I381_GPS,wang_shen_2020
83.041,41.958,"5441",4.5,8.5,0.4,0.4,I382_GPS,wang_shen_2020
82.44,41.858,"5442",3.4,11.7,0.6,0.6,I383_GPS,wang_shen_2020
79.715,41.661,"5443",3.1,11.5,0.3,0.4,I384_GPS,wang_shen_2020
80.065,41.663,"5444",2.8,9.9,0.4,0.5,I385_GPS,wang_shen_2020
89.125,41.644,"5445",2.1,7.8,1,1.1,I386_GPS,wang_shen_2020
87.436,41.292,"5446",2.9,8.7,0.4,0.4,I387_GPS,wang_shen_2020
77.949,40.877,"5447",1.4,14.2,0.3,0.4,I388_GPS,wang_shen_2020
91.33,41.015,"5448",3.8,6.6,0.5,0.5,I389_GPS,wang_shen_2020
83.188,41.082,"5449",3.3,12.8,0.4,0.4,I390_GPS,wang_shen_2020
